wb,lax_count,lba_count,lsa_count,ldvm_count,ldlm_count,rdlm_count,rdvm_count,rsa_count,rba_count,rax_count,lax1,lba1,lsa1,ldvm1,ldlm1,rdlm1,rdvm1,rsa1,rba1,rax1
0.6895230425732457,0.028036691732432617,0.023708948622542803,0.019271952351495036,0.15970132752468902,0.0004826290765034269,0.003901358295279933,0.0007428167336703817,0.015652538310463426,0.05755118909931278,0.0,0.4163665487605419,0.3878076225727751,0.17985837687179185,0.2767388611088757,0.21617670860592586,0.15163137807072502,0.24594783305227086,0.1793615680875007,0.16310036560144603,0.23375037130224197
0.6895230425732466,0.027730779528613247,0.02695973641281868,0.007017023317994919,0.16864772244954418,0.0003202013614460597,0.007325037156629355,0.00405512878599823,0.01043198315959315,0.07047756986130715,0.003965328234401211,0.4374028322942696,0.3851782850423433,0.17415175436173946,0.2866240823150994,0.19676701767380678,0.14520022478899008,0.24655876063257498,0.17977576469586154,0.15005285826067993,0.2251202703262427
0.6895230425732466,0.04550247489304837,0.033220809904277226,0.02088091007725623,0.15948437899866708,0.00023991876671258794,0.0069575227279656815,0.0013209563670275593,0.007133241117171618,0.07353158093401735,0.008210031553953945,0.4401900088180746,0.3880714313875391,0.16590185696174764,0.2842535612076196,0.17330163371129448,0.13169888760023252,0.2574886944110668,0.17464997021669237,0.15505889745463897,0.23287656976258564
0.6895230425732466,0.04127582708111799,0.031748917703557034,0.020959307883939182,0.16676501381126663,0.0,0.006849647105380274,0.00048166591964182714,0.007881662510343945,0.07154234679075033,0.006941483891230282,0.42212311352818244,0.38884040059127223,0.16298455931737532,0.2767949481538228,0.17969005081562361,0.13087288585160017,0.2517587241706254,0.17656946097842763,0.15296373019371767,0.23722196083768665
0.6895230425732448,0.03128042568661549,0.03618340515610052,0.021390273899947854,0.15790212177567442,0.0,0.008265543509290874,0.0035585464550789148,0.007847471648391391,0.07267126458462769,0.007387426645480977,0.41710186147348427,0.37007596165264456,0.16476476439750076,0.2746793962949674,0.18205753568522187,0.12137644493634703,0.24308976017652473,0.17854011700162342,0.14931173099956663,0.23759855519235273
0.6895230425732457,0.03402688720579894,0.03840318962274525,0.025474656675511742,0.1587268232606811,0.0,0.008935698515257995,0.006654548849376329,0.009822671002298389,0.07518333374375485,0.009607054093087264,0.42004148639425853,0.3707458905096974,0.1619768198567897,0.2652799663979648,0.18126258954928343,0.11613097401674377,0.243098085353469,0.18215161980341232,0.1548860287419771,0.2363056182887897
0.6895230425732457,0.038398076055198516,0.04118447967824901,0.02590245115014289,0.16453728374243992,0.0,0.010186269050360242,0.008520903797169854,0.01275197988390575,0.07501468803702016,0.006444381273595479,0.41577908036382016,0.3700554237437883,0.15977627516509507,0.2638251425575211,0.17545140897611677,0.12183635573501306,0.24010646131736912,0.18479242002296825,0.15966697929307738,0.23647970936593676
